student_id,concept_id,concept_name,mastery_score,mastery_level
265,89,Authentication,0.0,Yếu
265,90,Trojan Horse attacks,0.0,Yếu
265,91,Transactions,0.3107,Yếu
265,92,ACID Properties,0.0,Yếu
265,93,Isolation,0.3011,Yếu
265,94,Locking,0.0,Yếu
265,95,Concurrent Transactions,0.4017,Yếu
265,96,Two-Phase Locking (2PL) Protocol,0.352,Yếu
265,97,Logging,0.2878,Yếu
265,98,The Dirty Read Problem,4.2233,Tốt
265,99,The Unrepeatable Read Problem,4.2233,Tốt
265,100,The Lost Update Problem,0.0,Yếu
265,101,Read Uncommitted,0.0,Yếu
265,102,Read Committed,0.0,Yếu
265,103,Serializable,0.0,Yếu
266,4,Set,0.0,Yếu
266,6,Cartesian product,0.7942,Yếu
266,7,Cardinality,0.3684,Yếu
266,8,Equality,0.0,Yếu
266,9,union,4.2233,Tốt
266,10,Intersection,4.2233,Tốt
266,11,Difference,4.2233,Tốt
266,12,Subset,0.5912,Yếu
266,13,Tuple,0.0,Yếu
266,14,Relational data model,0.0,Yếu
266,15,Domain,0.0,Yếu
266,16,Attribute,0.0,Yếu
266,17,Relation,0.0,Yếu
266,18,Superkey,0.0,Yếu
266,19,Foreign key,0.0,Yếu
266,20,Schema,0.0,Yếu
266,21,SQL,0.0,Yếu
266,22,DDL,0.0,Yếu
266,23,Data type,0.0,Yếu
266,24,CREATE TABLE,0.0,Yếu
266,25,DROP TABLE,0.0,Yếu
266,26,ALTER TABLE,0.0,Yếu
266,27,Candidate key,0.0,Yếu
266,28,DML,0.0,Yếu
266,29,SELECT,0.0,Yếu
266,30,INSERT,0.0,Yếu
266,31,DELETE,0.0,Yếu
266,32,Query,0.0,Yếu
266,33,Join,0.0,Yếu
266,34,Primary Key,0.0,Yếu
266,35,SELECT DISTINCT,0.0,Yếu
266,36,GROUP BY,0.0,Yếu
266,37,COUNT,0.0,Yếu
266,38,MIN,0.0,Yếu
266,39,HAVING,0.0,Yếu
266,40,EXCEPT,0.0,Yếu
266,41,Inner Join,0.0,Yếu
266,42,Natural Join,0.0,Yếu
266,43,Left Join,0.0,Yếu
266,44,EXISTS,0.0,Yếu
266,45,Entity-Relationship Model,0.0,Yếu
266,46,Data structure,0.0,Yếu
266,47,Relationship,0.0,Yếu
266,48,Entity,0.0,Yếu
266,49,Total ,0.0,Yếu
266,50,Data integrity,0.0,Yếu
266,51,weak entity ,0.0,Yếu
266,52,Key attributes,0.0,Yếu
266,53,Enhanced Entity-Relationship,0.0,Yếu
266,54,Subclass,0.0,Yếu
266,55,Superclass,0.0,Yếu
266,56,Data Model,0.0,Yếu
266,57,Cardinality ratios,0.0,Yếu
266,58,Participation constraints,0.0,Yếu
266,59,Many-To-Many,0.0,Yếu
266,60,One-To-Many,0.0,Yếu
266,61,One-To-One,0.0,Yếu
266,63,partial,0.0,Yếu
266,64,Functional dependencies,0.0,Yếu
266,65,Trivial,0.0,Yếu
266,66,Closure,0.0,Yếu
266,67,Implied,0.0,Yếu
266,68,Equivalent,0.0,Yếu
266,69,Minimal Cover,0.0,Yếu
266,70,Prime Attribute,0.0,Yếu
266,71,Normalisation,0.0,Yếu
266,72,Lossless Join,0.0,Yếu
266,73,Dependency preservation,0.0,Yếu
266,74,Boyce-Codd normal form (BCNF),0.0,Yếu
266,75,Third normal form (3NF),0.0,Yếu
266,76,Relational Algebra,0.0,Yếu
266,77,Projection,0.0,Yếu
266,78,Selection,0.0,Yếu
266,79,Renaming,0.0,Yếu
266,80,Database Security,0.0,Yếu
266,81,Access Control,0.0,Yếu
266,82,Discretionary access control (DAC),0.0,Yếu
266,83,GRANT,0.0,Yếu
266,84,Mandatory Access Control (MAC),0.0,Yếu
266,85,SQL Injection,0.0,Yếu
266,86,REVOKE,0.0,Yếu
266,87,Specifying Privileges - Views,0.0,Yếu
266,88,Role-Based Access Control (RBAC),0.0,Yếu
266,89,Authentication,0.0,Yếu
266,90,Trojan Horse attacks,0.0,Yếu
266,91,Transactions,0.0,Yếu
266,92,ACID Properties,0.0,Yếu
266,93,Isolation,0.0,Yếu
266,94,Locking,0.0,Yếu
266,95,Concurrent Transactions,0.0,Yếu
266,96,Two-Phase Locking (2PL) Protocol,0.0,Yếu
266,97,Logging,0.0,Yếu
266,98,The Dirty Read Problem,0.0,Yếu
266,99,The Unrepeatable Read Problem,0.0,Yếu
266,100,The Lost Update Problem,0.0,Yếu
266,101,Read Uncommitted,0.0,Yếu
266,102,Read Committed,0.0,Yếu
266,103,Serializable,0.0,Yếu
270,4,Set,0.0,Yếu
270,6,Cartesian product,0.5689,Yếu
270,7,Cardinality,0.0,Yếu
270,8,Equality,0.0,Yếu
270,9,union,4.2235,Tốt
270,10,Intersection,0.0,Yếu
270,11,Difference,4.538,Tốt
270,12,Subset,0.0,Yếu
270,13,Tuple,0.0,Yếu
270,14,Relational data model,0.0,Yếu
270,15,Domain,0.0,Yếu
270,16,Attribute,0.0,Yếu
270,17,Relation,0.0,Yếu
270,18,Superkey,0.0,Yếu
270,19,Foreign key,0.0,Yếu
270,20,Schema,0.0,Yếu
270,21,SQL,0.0,Yếu
270,22,DDL,0.0,Yếu
270,23,Data type,0.0,Yếu
270,24,CREATE TABLE,0.0,Yếu
270,25,DROP TABLE,0.0,Yếu
270,26,ALTER TABLE,0.0,Yếu
270,27,Candidate key,0.0,Yếu
270,28,DML,0.0,Yếu
270,29,SELECT,0.0,Yếu
270,30,INSERT,0.0,Yếu
270,31,DELETE,0.0,Yếu
270,32,Query,0.0,Yếu
270,33,Join,0.649,Yếu
270,34,Primary Key,0.0,Yếu
270,35,SELECT DISTINCT,0.0,Yếu
270,36,GROUP BY,0.0,Yếu
270,37,COUNT,0.0,Yếu
270,38,MIN,0.0,Yếu
270,39,HAVING,0.0,Yếu
270,40,EXCEPT,0.0,Yếu
270,41,Inner Join,0.0,Yếu
270,42,Natural Join,0.0,Yếu
270,43,Left Join,0.0,Yếu
270,44,EXISTS,0.0,Yếu
270,45,Entity-Relationship Model,0.0,Yếu
270,46,Data structure,0.0,Yếu
270,47,Relationship,0.0,Yếu
270,48,Entity,0.0,Yếu
270,49,Total ,0.0,Yếu
270,50,Data integrity,0.0,Yếu
270,51,weak entity ,0.0,Yếu
270,52,Key attributes,0.0,Yếu
270,53,Enhanced Entity-Relationship,0.0,Yếu
270,54,Subclass,0.0,Yếu
270,55,Superclass,0.0,Yếu
270,56,Data Model,0.0,Yếu
270,57,Cardinality ratios,0.0,Yếu
270,58,Participation constraints,0.0,Yếu
270,59,Many-To-Many,0.0,Yếu
270,60,One-To-Many,0.0,Yếu
270,61,One-To-One,0.0,Yếu
270,63,partial,0.0,Yếu
270,64,Functional dependencies,4.2235,Tốt
270,65,Trivial,0.0,Yếu
270,66,Closure,0.0,Yếu
270,67,Implied,0.0,Yếu
270,68,Equivalent,3.9539,Tốt
270,69,Minimal Cover,0.0,Yếu
270,70,Prime Attribute,0.0,Yếu
270,71,Normalisation,0.5653,Yếu
270,72,Lossless Join,4.2079,Tốt
270,73,Dependency preservation,4.065,Tốt
270,74,Boyce-Codd normal form (BCNF),4.3121,Tốt
270,75,Third normal form (3NF),0.5979,Yếu
270,76,Relational Algebra,0.461,Yếu
270,77,Projection,4.2809,Tốt
270,78,Selection,0.7608,Yếu
270,79,Renaming,0.0,Yếu
270,80,Database Security,0.4259,Yếu
270,81,Access Control,4.0856,Tốt
270,82,Discretionary access control (DAC),3.9721,Tốt
270,83,GRANT,0.7442,Yếu
270,84,Mandatory Access Control (MAC),0.5283,Yếu
270,85,SQL Injection,0.2524,Yếu
270,86,REVOKE,0.2809,Yếu
270,87,Specifying Privileges - Views,0.0,Yếu
270,88,Role-Based Access Control (RBAC),0.0,Yếu
270,89,Authentication,0.0,Yếu
270,90,Trojan Horse attacks,0.0,Yếu
270,91,Transactions,0.0,Yếu
270,92,ACID Properties,0.0,Yếu
270,93,Isolation,0.0,Yếu
270,94,Locking,0.0,Yếu
270,95,Concurrent Transactions,0.0,Yếu
270,96,Two-Phase Locking (2PL) Protocol,0.0,Yếu
270,97,Logging,0.0,Yếu
270,98,The Dirty Read Problem,0.0,Yếu
270,99,The Unrepeatable Read Problem,0.0,Yếu
270,100,The Lost Update Problem,0.0,Yếu
270,101,Read Uncommitted,0.0,Yếu
270,102,Read Committed,0.0,Yếu
270,103,Serializable,0.0,Yếu
271,4,Set,0.0,Yếu
271,6,Cartesian product,4.1133,Tốt
271,7,Cardinality,0.0,Yếu
271,8,Equality,0.0,Yếu
271,9,union,4.0319,Tốt
271,10,Intersection,4.3094,Tốt
271,11,Difference,0.0,Yếu
271,12,Subset,0.0,Yếu
271,13,Tuple,0.0,Yếu
271,14,Relational data model,0.0,Yếu
271,15,Domain,0.0,Yếu
271,16,Attribute,0.0,Yếu
271,17,Relation,0.0,Yếu
271,18,Superkey,0.0,Yếu
271,19,Foreign key,0.0,Yếu
271,20,Schema,0.0,Yếu
271,21,SQL,0.0,Yếu
271,22,DDL,0.0,Yếu
271,23,Data type,0.0,Yếu
271,24,CREATE TABLE,0.0,Yếu
271,25,DROP TABLE,0.0,Yếu
271,26,ALTER TABLE,0.0,Yếu
271,27,Candidate key,0.0,Yếu
271,28,DML,0.0,Yếu
271,29,SELECT,0.0,Yếu
271,30,INSERT,0.0,Yếu
271,31,DELETE,0.0,Yếu
271,32,Query,0.0,Yếu
271,33,Join,4.3142,Tốt
271,34,Primary Key,0.0,Yếu
271,35,SELECT DISTINCT,0.0,Yếu
271,36,GROUP BY,0.0,Yếu
271,37,COUNT,0.0,Yếu
271,38,MIN,0.0,Yếu
271,39,HAVING,0.0,Yếu
271,40,EXCEPT,0.0,Yếu
271,41,Inner Join,0.0,Yếu
271,42,Natural Join,0.0,Yếu
271,43,Left Join,0.0,Yếu
271,44,EXISTS,0.0,Yếu
271,45,Entity-Relationship Model,0.0,Yếu
271,46,Data structure,0.0,Yếu
271,47,Relationship,0.0,Yếu
271,48,Entity,0.0,Yếu
271,49,Total ,0.0,Yếu
271,50,Data integrity,0.0,Yếu
271,51,weak entity ,0.0,Yếu
271,52,Key attributes,0.0,Yếu
271,53,Enhanced Entity-Relationship,0.0,Yếu
271,54,Subclass,0.0,Yếu
271,55,Superclass,0.0,Yếu
271,56,Data Model,0.0,Yếu
271,57,Cardinality ratios,0.0,Yếu
271,58,Participation constraints,0.0,Yếu
271,59,Many-To-Many,0.0,Yếu
271,60,One-To-Many,0.0,Yếu
271,61,One-To-One,0.0,Yếu
271,63,partial,0.0,Yếu
271,64,Functional dependencies,0.0,Yếu
271,65,Trivial,0.0,Yếu
271,66,Closure,0.0,Yếu
271,67,Implied,0.0,Yếu
271,68,Equivalent,4.1846,Tốt
271,69,Minimal Cover,0.0,Yếu
271,70,Prime Attribute,0.0,Yếu
271,71,Normalisation,0.0,Yếu
271,72,Lossless Join,0.0,Yếu
271,73,Dependency preservation,0.0,Yếu
271,74,Boyce-Codd normal form (BCNF),0.0,Yếu
271,75,Third normal form (3NF),0.0,Yếu
271,76,Relational Algebra,0.5561,Yếu
271,77,Projection,0.7959,Yếu
271,78,Selection,0.7479,Yếu
271,79,Renaming,0.9824,Yếu
271,80,Database Security,0.0,Yếu
271,81,Access Control,0.0,Yếu
271,82,Discretionary access control (DAC),0.0,Yếu
271,83,GRANT,0.0,Yếu
271,84,Mandatory Access Control (MAC),0.0,Yếu
271,85,SQL Injection,0.0,Yếu
271,86,REVOKE,0.0,Yếu
271,87,Specifying Privileges - Views,0.0,Yếu
271,88,Role-Based Access Control (RBAC),0.0,Yếu
271,89,Authentication,0.0,Yếu
271,90,Trojan Horse attacks,0.0,Yếu
271,91,Transactions,0.5353,Yếu
271,92,ACID Properties,0.0,Yếu
271,93,Isolation,4.0862,Tốt
271,94,Locking,0.0,Yếu
271,95,Concurrent Transactions,0.5351,Yếu
271,96,Two-Phase Locking (2PL) Protocol,0.5859,Yếu
271,97,Logging,0.487,Yếu
271,98,The Dirty Read Problem,4.2235,Tốt
271,99,The Unrepeatable Read Problem,4.2235,Tốt
271,100,The Lost Update Problem,0.3934,Yếu
271,101,Read Uncommitted,0.816,Yếu
271,102,Read Committed,4.0776,Tốt
271,103,Serializable,0.599,Yếu
272,4,Set,0.0,Yếu
272,6,Cartesian product,4.2235,Tốt
272,7,Cardinality,0.0,Yếu
272,8,Equality,0.0,Yếu
272,9,union,4.1052,Tốt
272,10,Intersection,4.1772,Tốt
272,11,Difference,0.0,Yếu
272,12,Subset,0.0,Yếu
272,13,Tuple,0.0,Yếu
272,14,Relational data model,0.0,Yếu
272,15,Domain,0.0,Yếu
272,16,Attribute,0.0,Yếu
272,17,Relation,0.0,Yếu
272,18,Superkey,0.0,Yếu
272,19,Foreign key,0.0,Yếu
272,20,Schema,0.0,Yếu
272,21,SQL,0.0,Yếu
272,22,DDL,0.0,Yếu
272,23,Data type,0.0,Yếu
272,24,CREATE TABLE,0.0,Yếu
272,25,DROP TABLE,0.0,Yếu
272,26,ALTER TABLE,0.0,Yếu
272,27,Candidate key,0.0,Yếu
272,28,DML,0.0,Yếu
272,29,SELECT,0.0,Yếu
272,30,INSERT,0.0,Yếu
272,31,DELETE,0.0,Yếu
272,32,Query,0.0,Yếu
272,33,Join,4.4493,Tốt
272,34,Primary Key,0.0,Yếu
272,35,SELECT DISTINCT,0.0,Yếu
272,36,GROUP BY,0.0,Yếu
272,37,COUNT,0.0,Yếu
272,38,MIN,0.0,Yếu
272,39,HAVING,0.0,Yếu
272,40,EXCEPT,0.0,Yếu
272,41,Inner Join,0.0,Yếu
272,42,Natural Join,0.0,Yếu
272,43,Left Join,0.0,Yếu
272,44,EXISTS,0.0,Yếu
272,45,Entity-Relationship Model,0.0,Yếu
272,46,Data structure,0.0,Yếu
272,47,Relationship,0.0,Yếu
272,48,Entity,0.0,Yếu
272,49,Total ,0.0,Yếu
272,50,Data integrity,0.0,Yếu
272,51,weak entity ,0.0,Yếu
272,52,Key attributes,0.0,Yếu
272,53,Enhanced Entity-Relationship,0.0,Yếu
272,54,Subclass,0.0,Yếu
272,55,Superclass,0.0,Yếu
272,56,Data Model,0.0,Yếu
272,57,Cardinality ratios,0.0,Yếu
272,58,Participation constraints,0.0,Yếu
272,59,Many-To-Many,0.0,Yếu
272,60,One-To-Many,0.0,Yếu
272,61,One-To-One,0.0,Yếu
272,63,partial,0.0,Yếu
272,64,Functional dependencies,0.0,Yếu
272,65,Trivial,0.0,Yếu
272,66,Closure,0.0,Yếu
272,67,Implied,0.0,Yếu
272,68,Equivalent,4.0235,Tốt
272,69,Minimal Cover,0.0,Yếu
272,70,Prime Attribute,0.0,Yếu
272,71,Normalisation,0.0,Yếu
272,72,Lossless Join,0.0,Yếu
272,73,Dependency preservation,0.0,Yếu
272,74,Boyce-Codd normal form (BCNF),0.0,Yếu
272,75,Third normal form (3NF),0.0,Yếu
272,76,Relational Algebra,0.6942,Yếu
272,77,Projection,0.8343,Yếu
272,78,Selection,0.7224,Yếu
272,79,Renaming,0.6612,Yếu
272,80,Database Security,0.0,Yếu
272,81,Access Control,0.0,Yếu
272,82,Discretionary access control (DAC),0.0,Yếu
272,83,GRANT,0.0,Yếu
272,84,Mandatory Access Control (MAC),0.0,Yếu
272,85,SQL Injection,0.0,Yếu
272,86,REVOKE,0.0,Yếu
272,87,Specifying Privileges - Views,0.0,Yếu
272,88,Role-Based Access Control (RBAC),0.0,Yếu
272,89,Authentication,0.0,Yếu
272,90,Trojan Horse attacks,0.0,Yếu
272,91,Transactions,0.5077,Yếu
272,92,ACID Properties,4.2235,Tốt
272,93,Isolation,4.0005,Tốt
272,94,Locking,0.3444,Yếu
272,95,Concurrent Transactions,0.5627,Yếu
272,96,Two-Phase Locking (2PL) Protocol,0.5509,Yếu
272,97,Logging,0.4616,Yếu
272,98,The Dirty Read Problem,4.2235,Tốt
272,99,The Unrepeatable Read Problem,4.2235,Tốt
272,100,The Lost Update Problem,0.3934,Yếu
272,101,Read Uncommitted,0.7437,Yếu
272,102,Read Committed,3.9862,Tốt
272,103,Serializable,0.5893,Yếu
273,4,Set,0.0,Yếu
273,6,Cartesian product,0.0,Yếu
273,7,Cardinality,0.0,Yếu
273,8,Equality,0.0,Yếu
273,9,union,4.2235,Tốt
273,10,Intersection,0.0,Yếu
273,11,Difference,0.0,Yếu
273,12,Subset,0.0,Yếu
273,13,Tuple,0.0,Yếu
273,14,Relational data model,0.0,Yếu
273,15,Domain,0.0,Yếu
273,16,Attribute,0.0,Yếu
273,17,Relation,0.0,Yếu
273,18,Superkey,0.0,Yếu
273,19,Foreign key,0.0,Yếu
273,20,Schema,0.0,Yếu
273,21,SQL,0.0,Yếu
273,22,DDL,0.0,Yếu
273,23,Data type,0.0,Yếu
273,24,CREATE TABLE,0.0,Yếu
273,25,DROP TABLE,0.0,Yếu
273,26,ALTER TABLE,0.0,Yếu
273,27,Candidate key,0.0,Yếu
273,28,DML,0.0,Yếu
273,29,SELECT,0.0,Yếu
273,30,INSERT,0.0,Yếu
273,31,DELETE,0.0,Yếu
273,32,Query,0.0,Yếu
273,33,Join,0.0,Yếu
273,34,Primary Key,0.0,Yếu
273,35,SELECT DISTINCT,0.0,Yếu
273,36,GROUP BY,0.0,Yếu
273,37,COUNT,0.0,Yếu
273,38,MIN,0.0,Yếu
273,39,HAVING,0.0,Yếu
273,40,EXCEPT,0.0,Yếu
273,41,Inner Join,0.0,Yếu
273,42,Natural Join,0.0,Yếu
273,43,Left Join,0.0,Yếu
273,44,EXISTS,0.0,Yếu
273,45,Entity-Relationship Model,0.0,Yếu
273,46,Data structure,0.0,Yếu
273,47,Relationship,0.0,Yếu
273,48,Entity,0.0,Yếu
273,49,Total ,0.0,Yếu
273,50,Data integrity,0.0,Yếu
273,51,weak entity ,0.0,Yếu
273,52,Key attributes,0.0,Yếu
273,53,Enhanced Entity-Relationship,0.0,Yếu
273,54,Subclass,0.0,Yếu
273,55,Superclass,0.0,Yếu
273,56,Data Model,0.0,Yếu
273,57,Cardinality ratios,0.0,Yếu
273,58,Participation constraints,0.0,Yếu
273,59,Many-To-Many,0.0,Yếu
273,60,One-To-Many,0.0,Yếu
273,61,One-To-One,0.0,Yếu
273,63,partial,0.0,Yếu
273,64,Functional dependencies,0.0,Yếu
273,65,Trivial,0.0,Yếu
273,66,Closure,0.0,Yếu
273,67,Implied,0.0,Yếu
273,68,Equivalent,0.0,Yếu
273,69,Minimal Cover,0.0,Yếu
273,70,Prime Attribute,0.0,Yếu
273,71,Normalisation,0.0,Yếu
273,72,Lossless Join,0.0,Yếu
273,73,Dependency preservation,0.0,Yếu
273,74,Boyce-Codd normal form (BCNF),0.0,Yếu
273,75,Third normal form (3NF),0.0,Yếu
273,76,Relational Algebra,0.5194,Yếu
273,77,Projection,0.0,Yếu
273,78,Selection,0.0,Yếu
273,79,Renaming,0.0,Yếu
273,80,Database Security,0.4057,Yếu
273,81,Access Control,4.0613,Tốt
273,82,Discretionary access control (DAC),0.2906,Yếu
273,83,GRANT,3.888,Tốt
273,84,Mandatory Access Control (MAC),0.4048,Yếu
273,85,SQL Injection,0.3817,Yếu
273,86,REVOKE,0.2965,Yếu
273,87,Specifying Privileges - Views,0.3438,Yếu
273,88,Role-Based Access Control (RBAC),0.3311,Yếu
273,89,Authentication,0.4047,Yếu
273,90,Trojan Horse attacks,0.5292,Yếu
273,91,Transactions,0.3699,Yếu
273,92,ACID Properties,4.2235,Tốt
273,93,Isolation,4.0766,Tốt
273,94,Locking,0.3444,Yếu
273,95,Concurrent Transactions,0.4974,Yếu
273,96,Two-Phase Locking (2PL) Protocol,0.4954,Yếu
273,97,Logging,0.392,Yếu
273,98,The Dirty Read Problem,4.2235,Tốt
273,99,The Unrepeatable Read Problem,4.2235,Tốt
273,100,The Lost Update Problem,0.3934,Yếu
273,101,Read Uncommitted,0.7217,Yếu
273,102,Read Committed,4.0659,Tốt
273,103,Serializable,0.6135,Yếu
274,4,Set,0.0,Yếu
274,6,Cartesian product,0.0,Yếu
274,7,Cardinality,0.0,Yếu
274,8,Equality,0.0,Yếu
274,9,union,4.2235,Tốt
274,10,Intersection,0.0,Yếu
274,11,Difference,0.0,Yếu
274,12,Subset,0.0,Yếu
274,13,Tuple,0.0,Yếu
274,14,Relational data model,0.0,Yếu
274,15,Domain,0.0,Yếu
274,16,Attribute,0.0,Yếu
274,17,Relation,0.0,Yếu
274,18,Superkey,0.0,Yếu
274,19,Foreign key,0.0,Yếu
274,20,Schema,0.0,Yếu
274,21,SQL,0.0,Yếu
274,22,DDL,0.0,Yếu
274,23,Data type,0.0,Yếu
274,24,CREATE TABLE,0.0,Yếu
274,25,DROP TABLE,0.0,Yếu
274,26,ALTER TABLE,0.0,Yếu
274,27,Candidate key,0.0,Yếu
274,28,DML,0.0,Yếu
274,29,SELECT,0.0,Yếu
274,30,INSERT,0.0,Yếu
274,31,DELETE,0.0,Yếu
274,32,Query,0.0,Yếu
274,33,Join,0.0,Yếu
274,34,Primary Key,0.0,Yếu
274,35,SELECT DISTINCT,0.0,Yếu
274,36,GROUP BY,0.0,Yếu
274,37,COUNT,0.0,Yếu
274,38,MIN,0.0,Yếu
274,39,HAVING,0.0,Yếu
274,40,EXCEPT,0.0,Yếu
274,41,Inner Join,0.0,Yếu
274,42,Natural Join,0.0,Yếu
274,43,Left Join,0.0,Yếu
274,44,EXISTS,0.0,Yếu
274,45,Entity-Relationship Model,0.0,Yếu
274,46,Data structure,0.0,Yếu
274,47,Relationship,0.0,Yếu
274,48,Entity,0.0,Yếu
274,49,Total ,0.0,Yếu
274,50,Data integrity,0.0,Yếu
274,51,weak entity ,0.0,Yếu
274,52,Key attributes,0.0,Yếu
274,53,Enhanced Entity-Relationship,0.0,Yếu
274,54,Subclass,0.0,Yếu
274,55,Superclass,0.0,Yếu
274,56,Data Model,0.0,Yếu
274,57,Cardinality ratios,0.0,Yếu
274,58,Participation constraints,0.0,Yếu
274,59,Many-To-Many,0.0,Yếu
274,60,One-To-Many,0.0,Yếu
274,61,One-To-One,0.0,Yếu
274,63,partial,0.0,Yếu
274,64,Functional dependencies,0.0,Yếu
274,65,Trivial,0.0,Yếu
274,66,Closure,0.0,Yếu
274,67,Implied,0.0,Yếu
274,68,Equivalent,0.0,Yếu
274,69,Minimal Cover,0.0,Yếu
274,70,Prime Attribute,0.0,Yếu
274,71,Normalisation,0.0,Yếu
274,72,Lossless Join,0.0,Yếu
274,73,Dependency preservation,0.0,Yếu
274,74,Boyce-Codd normal form (BCNF),0.0,Yếu
274,75,Third normal form (3NF),0.0,Yếu
274,76,Relational Algebra,0.4566,Yếu
274,77,Projection,0.0,Yếu
274,78,Selection,0.0,Yếu
274,79,Renaming,0.0,Yếu
274,80,Database Security,0.4056,Yếu
274,81,Access Control,4.22,Tốt
274,82,Discretionary access control (DAC),0.2871,Yếu
274,83,GRANT,3.9822,Tốt
274,84,Mandatory Access Control (MAC),0.3979,Yếu
274,85,SQL Injection,0.4081,Yếu
274,86,REVOKE,0.3138,Yếu
274,87,Specifying Privileges - Views,0.3438,Yếu
274,88,Role-Based Access Control (RBAC),0.3311,Yếu
274,89,Authentication,0.3882,Yếu
274,90,Trojan Horse attacks,0.5292,Yếu
274,91,Transactions,4.1095,Tốt
274,92,ACID Properties,4.2235,Tốt
274,93,Isolation,4.0412,Tốt
274,94,Locking,0.3444,Yếu
274,95,Concurrent Transactions,0.4944,Yếu
274,96,Two-Phase Locking (2PL) Protocol,0.3987,Yếu
274,97,Logging,0.346,Yếu
274,98,The Dirty Read Problem,4.2235,Tốt
274,99,The Unrepeatable Read Problem,4.2235,Tốt
274,100,The Lost Update Problem,0.3934,Yếu
274,101,Read Uncommitted,4.1198,Tốt
274,102,Read Committed,4.037,Tốt
274,103,Serializable,0.4911,Yếu
275,4,Set,0.0,Yếu
275,6,Cartesian product,0.0,Yếu
275,7,Cardinality,0.0,Yếu
275,8,Equality,0.0,Yếu
275,9,union,4.2235,Tốt
275,10,Intersection,0.0,Yếu
275,11,Difference,0.0,Yếu
275,12,Subset,0.0,Yếu
275,13,Tuple,0.0,Yếu
275,14,Relational data model,0.0,Yếu
275,15,Domain,0.0,Yếu
275,16,Attribute,0.0,Yếu
275,17,Relation,0.0,Yếu
275,18,Superkey,0.0,Yếu
275,19,Foreign key,0.0,Yếu
275,20,Schema,0.0,Yếu
275,21,SQL,0.0,Yếu
275,22,DDL,0.0,Yếu
275,23,Data type,0.0,Yếu
275,24,CREATE TABLE,0.0,Yếu
275,25,DROP TABLE,0.0,Yếu
275,26,ALTER TABLE,0.0,Yếu
275,27,Candidate key,0.0,Yếu
275,28,DML,0.0,Yếu
275,29,SELECT,0.0,Yếu
275,30,INSERT,0.0,Yếu
275,31,DELETE,0.0,Yếu
275,32,Query,0.0,Yếu
275,33,Join,0.0,Yếu
275,34,Primary Key,0.0,Yếu
275,35,SELECT DISTINCT,0.0,Yếu
275,36,GROUP BY,0.0,Yếu
275,37,COUNT,0.0,Yếu
275,38,MIN,0.0,Yếu
275,39,HAVING,0.0,Yếu
275,40,EXCEPT,0.0,Yếu
275,41,Inner Join,0.0,Yếu
275,42,Natural Join,0.0,Yếu
275,43,Left Join,0.0,Yếu
275,44,EXISTS,0.0,Yếu
275,45,Entity-Relationship Model,0.0,Yếu
275,46,Data structure,0.0,Yếu
275,47,Relationship,0.0,Yếu
275,48,Entity,0.0,Yếu
275,49,Total ,0.0,Yếu
275,50,Data integrity,0.0,Yếu
275,51,weak entity ,0.0,Yếu
275,52,Key attributes,0.0,Yếu
275,53,Enhanced Entity-Relationship,0.0,Yếu
275,54,Subclass,0.0,Yếu
275,55,Superclass,0.0,Yếu
275,56,Data Model,0.0,Yếu
275,57,Cardinality ratios,0.0,Yếu
275,58,Participation constraints,0.0,Yếu
275,59,Many-To-Many,0.0,Yếu
275,60,One-To-Many,0.0,Yếu
275,61,One-To-One,0.0,Yếu
275,63,partial,0.0,Yếu
275,64,Functional dependencies,0.0,Yếu
275,65,Trivial,0.0,Yếu
275,66,Closure,0.0,Yếu
275,67,Implied,0.0,Yếu
275,68,Equivalent,0.0,Yếu
275,69,Minimal Cover,0.0,Yếu
275,70,Prime Attribute,0.0,Yếu
275,71,Normalisation,0.0,Yếu
275,72,Lossless Join,0.0,Yếu
275,73,Dependency preservation,0.0,Yếu
275,74,Boyce-Codd normal form (BCNF),0.0,Yếu
275,75,Third normal form (3NF),0.0,Yếu
275,76,Relational Algebra,0.4527,Yếu
275,77,Projection,0.0,Yếu
275,78,Selection,0.0,Yếu
275,79,Renaming,0.0,Yếu
275,80,Database Security,0.4059,Yếu
275,81,Access Control,4.3995,Tốt
275,82,Discretionary access control (DAC),0.3103,Yếu
275,83,GRANT,3.9966,Tốt
275,84,Mandatory Access Control (MAC),0.402,Yếu
275,85,SQL Injection,0.3812,Yếu
275,86,REVOKE,0.3252,Yếu
275,87,Specifying Privileges - Views,0.3438,Yếu
275,88,Role-Based Access Control (RBAC),0.3311,Yếu
275,89,Authentication,0.4075,Yếu
275,90,Trojan Horse attacks,0.5292,Yếu
275,91,Transactions,4.077,Tốt
275,92,ACID Properties,4.2235,Tốt
275,93,Isolation,4.1556,Tốt
275,94,Locking,0.3444,Yếu
275,95,Concurrent Transactions,0.4422,Yếu
275,96,Two-Phase Locking (2PL) Protocol,0.4023,Yếu
275,97,Logging,0.3529,Yếu
275,98,The Dirty Read Problem,4.2235,Tốt
275,99,The Unrepeatable Read Problem,4.2235,Tốt
275,100,The Lost Update Problem,0.3934,Yếu
275,101,Read Uncommitted,0.5733,Yếu
275,102,Read Committed,0.566,Yếu
275,103,Serializable,0.4463,Yếu
276,4,Set,0.0,Yếu
276,6,Cartesian product,0.0,Yếu
276,7,Cardinality,0.0,Yếu
276,8,Equality,0.0,Yếu
276,9,union,0.0,Yếu
